,STOCK,SEC_SHORT_NAME,INFO_ID,PUBLISH_TIME,END_DATE,ORG_NAME
26583,SH600570,恒生电子,4976773,2022-09-01 18:42:43.000000,2022-09-30,中泰证券
26584,SZ000893,亚钾国际,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26585,SZ002683,广东宏大,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26586,SZ688359,三孚新科,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26587,SZ002475,立讯精密,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26588,SZ300332,天壕环境,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26589,SZ688786,悦安新材,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26590,SZ300700,岱勒新材,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26591,SH600418,江淮汽车,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26592,SZ002299,圣农发展,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26593,SH603919,金徽酒,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26594,SZ002345,潮宏基,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26595,SH603359,东珠生态,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26596,SH600958,东方证券,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26597,SZ301073,君亭酒店,4976546,2022-09-01 19:38:41.999999,2022-09-30,东亚前海证券
26598,SH600546,山煤国际,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26599,SZ002171,楚江新材,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26600,SZ688041,海光信息,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26601,SZ300593,新雷能,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26602,SH600483,福能股份,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26603,SH601869,长飞光纤,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26604,SZ300274,阳光电源,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26605,SZ002371,北方华创,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26606,SZ000568,泸州老窖,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26607,SZ300957,贝泰妮,4977403,2022-09-01 19:47:39.999999,2022-09-30,民生证券
26608,SH601669,中国电建,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26609,SH600048,保利发展,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26610,SZ000683,远兴能源,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26611,SH600809,山西汾酒,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26612,SH600600,青岛啤酒,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26613,SZ002714,牧原股份,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26614,SH600690,海尔智家,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26615,SH601012,隆基绿能,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26616,SZ300124,汇川技术,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26617,SZ002475,立讯精密,4977413,2022-09-01 20:11:59.000000,2022-09-30,东莞证券
26618,SZ02618,京东物流,4977412,2022-09-01 20:20:37.000000,2022-09-30,东兴证券
26619,SH600519,贵州茅台,4977412,2022-09-01 20:20:37.000000,2022-09-30,东兴证券
26620,SZ300274,阳光电源,4977412,2022-09-01 20:20:37.000000,2022-09-30,东兴证券
26621,SH603606,东方电缆,4977412,2022-09-01 20:20:37.000000,2022-09-30,东兴证券
26622,SZ001215,千味央厨,4977412,2022-09-01 20:20:37.000000,2022-09-30,东兴证券
26623,SH600585,海螺水泥,4977412,2022-09-01 20:20:37.000000,2022-09-30,东兴证券
26624,SZ002372,伟星新材,4977412,2022-09-01 20:20:37.000000,2022-09-30,东兴证券
26625,SZ688210,统联精密,4977412,2022-09-01 20:20:37.000000,2022-09-30,东兴证券
26626,SZ002003,伟星股份,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26627,SZ300316,晶盛机电,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26628,SZ000568,泸州老窖,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26629,SZ688063,派能科技,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26630,SZ300763,锦浪科技,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26631,SZ002036,联创电子,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26632,SZ03690,美团-W,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26633,SZ300332,天壕环境,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26634,SZ002511,中顺洁柔,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26635,SH600038,中直股份,4977273,2022-09-01 20:31:17.000000,2022-09-30,东吴证券
26636,SZ301162,国能日新,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26637,SH603301,振德医疗,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26638,SH600872,中炬高新,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26639,SZ002385,大北农,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26640,SZ002674,兴业科技,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26641,SH603129,春风动力,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26642,SH603596,伯特利,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26643,SH601689,拓普集团,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26644,SZ002338,奥普光电,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26645,SZ002965,祥鑫科技,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26646,SZ000155,川能动力,F000770,2022-09-01 20:46:57.000001,2022-09-30,华西证券
26647,SZ000672,上峰水泥,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26648,SZ000999,华润三九,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26649,SZ002555,三七互娱,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26650,SZ300014,亿纬锂能,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26651,SZ300761,立华股份,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26652,SZ301030,仕净科技,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26653,SH600500,中化国际,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26654,SH601137,博威合金,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26655,SH601975,招商南油,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26656,SH603355,莱克电气,F000771,2022-09-01 21:02:00.000000,2022-09-30,国海证券
26657,SH601318,中国平安,F000772,2022-09-02 19:18:41.000000,2022-09-30,中金
26658,SH600563,法拉电子,F000772,2022-09-02 19:18:41.000000,2022-09-30,中金
26659,SZ002154,报喜鸟,F000772,2022-09-02 19:18:41.000000,2022-09-30,中金
26660,SH603558,健盛集团,F000772,2022-09-02 19:18:41.000000,2022-09-30,中金
26661,SH600690,海尔智家,F000772,2022-09-02 19:18:41.000000,2022-09-30,中金
26662,SH601799,星宇股份,F000772,2022-09-02 19:18:41.000000,2022-09-30,中金
26663,SH601127,赛力斯,F000772,2022-09-02 19:18:41.000000,2022-09-30,中金
26664,SZ000858,五粮液,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26665,SZ002840,华统股份,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26666,SH600329,达仁堂,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26667,SZ300767,震安科技,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26668,SH600995,文山电力,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26669,SH603613,国联股份,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26670,SZ688072,拓荆科技,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26671,SZ002674,兴业科技,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26672,SH601166,兴业银行,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26673,SZ300059,东方财富,4981072,2022-09-02 19:29:13.000000,2022-09-30,长城证券
26674,SH603678,火炬电子,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26675,SZ002299,圣农发展,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26676,SZ000568,泸州老窖,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26677,SH603966,法兰泰克,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26678,SZ002318,久立特材,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26679,SH600732,爱旭股份,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26680,SH603179,新泉股份,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26681,SZ002714,牧原股份,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26682,SZ688348,昱能科技,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26683,SH600188,兖矿能源,4981073,2022-09-02 19:34:47.999999,2022-09-30,东方证券
26684,SZ688596,正帆科技,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26685,SZ000063,中兴通讯,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26686,SZ300308,中际旭创,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26687,SH600941,中国移动,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26688,SZ688201,信安世纪,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26689,SZ002541,鸿路钢构,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26690,SZ002988,豪美新材,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26691,SZ000498,山东路桥,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26692,SZ002594,比亚迪,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26693,SH601238,广汽集团,F000773,2022-09-02 19:48:18.000000,2022-09-30,天风证券
26694,SH600809,山西汾酒,F000774,2022-09-02 20:04:29.000000,2022-09-30,国金证券
26695,SZ02423,贝壳-W,F000774,2022-09-02 20:04:29.000000,2022-09-30,国金证券
26696,SZ300856,科思股份,F000774,2022-09-02 20:04:29.000000,2022-09-30,国金证券
26697,SH603236,移远通信,F000774,2022-09-02 20:04:29.000000,2022-09-30,国金证券
26698,SH600330,天通股份,F000774,2022-09-02 20:04:29.000000,2022-09-30,国金证券
26699,SZ300274,阳光电源,F000774,2022-09-02 20:04:29.000000,2022-09-30,国金证券
26700,SH600570,恒生电子,F000774,2022-09-02 20:04:29.000000,2022-09-30,国金证券
26701,SH603308,应流股份,F000774,2022-09-02 20:04:29.000000,2022-09-30,国金证券
26702,SH600886,国投电力,F000774,2022-09-02 20:04:29.000000,2022-09-30,国金证券
26703,SH600188,兖矿能源,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26704,SH600938,中国海油,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26705,SH600702,舍得酒业,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26706,SH601058,赛轮轮胎,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26707,SH601666,平煤股份,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26708,SH603100,川仪股份,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26709,SZ300428,立中集团,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26710,SZ300863,卡倍亿,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26711,SH603305,旭升股份,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26712,SZ300416,苏试试验,5004043,2022-09-26 22:50:06.999999,2022-10-31,信达证券
26713,SZ000423,东阿阿胶,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26714,SZ000729,燕京啤酒,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26715,SZ000333,美的集团,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26716,SH600754,锦江酒店,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26717,SH603208,江山欧派,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26718,SH600919,江苏银行,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26719,SZ688518,联赢激光,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26720,SZ002643,万润股份,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26721,SZ688385,复旦微电,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26722,SZ688041,海光信息,5005049,2022-09-27 22:19:21.000000,2022-10-31,西部证券
26723,SZ002009,天奇股份,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26724,SH601225,陕西煤业,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26725,SH603297,永新光学,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26726,SZ002738,中矿资源,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26727,SZ300450,先导智能,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26728,SZ300447,全信股份,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26729,SH603118,共进股份,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26730,SZ002920,德赛西威,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26731,SH603605,珀莱雅,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26732,SH600519,贵州茅台,5004976,2022-09-27 22:37:14.000000,2022-10-31,银河证券
26733,SH600114,东睦股份,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26734,SH600519,贵州茅台,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26735,SH600195,中牧股份,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26736,SH603896,寿仙谷,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26737,SZ300760,迈瑞医疗,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26738,SZ000338,潍柴动力,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26739,SH600732,爱旭股份,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26740,SZ300698,万马科技,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26741,SH603613,国联股份,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26742,SH600325,华发股份,F000775,2022-09-28 22:02:41.999999,2022-10-31,西南证券
26743,SZ688063,派能科技,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26744,SZ301278,快可电子,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26745,SZ002011,盾安环境,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26746,SZ300481,濮阳惠成,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26747,SH603416,信捷电气,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26748,SH603613,国联股份,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26749,SZ688037,芯源微,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26750,SZ300803,指南针,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26751,SZ06078,海吉亚医疗,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26752,SH600809,山西汾酒,5005798,2022-09-28 22:21:27.000000,2022-10-31,开源证券
26753,SZ688223,晶科能源,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26754,SH603712,七一二,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26755,SZ300712,永福股份,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26756,SZ002126,银轮股份,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26757,SH600809,山西汾酒,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26758,SZ300015,爱尔眼科,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26759,SH601888,中国中免,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26760,SH603613,国联股份,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26761,SZ003031,中瓷电子,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26762,SZ002371,北方华创,5005956,2022-09-28 22:42:43.000000,2022-10-31,兴业证券
26763,SZ688676,金盘科技,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26764,SZ301195,北路智控,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26765,SZ688112,鼎阳科技,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26766,SH603105,芯能科技,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26767,SH603713,密尔克卫,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26768,SZ300760,迈瑞医疗,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26769,SH603605,珀莱雅,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26770,SH600872,中炬高新,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26771,SZ002142,宁波银行,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26772,SZ000002,万科A,F000776,2022-09-29 16:05:52.999999,2022-10-31,国信证券
26773,SZ300049,福瑞股份,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26774,SZ002463,沪电股份,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26775,SZ688041,海光信息,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26776,SZ002920,德赛西威,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26777,SZ300673,佩蒂股份,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26778,SH601669,中国电建,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26779,SZ301102,兆讯传媒,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26780,SH603605,珀莱雅,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26781,SZ688125,安达智能,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26782,SH603197,保隆科技,5006241,2022-09-29 16:18:55.999999,2022-10-31,财通证券
26783,SH603345,安井食品,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26784,SH600029,南方航空,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26785,SZ301193,家联科技,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26786,SZ300015,爱尔眼科,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26787,SZ002675,东诚药业,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26788,SZ002487,大金重工,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26789,SZ688032,禾迈股份,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26790,SZ002466,天齐锂业,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26791,SZ002920,德赛西威,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26792,SZ688112,鼎阳科技,5006236,2022-09-29 16:35:56.000000,2022-10-31,平安证券
26793,SH600587,新华医疗,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26794,SH603345,安井食品,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26795,SH600132,重庆啤酒,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26796,SZ002541,鸿路钢构,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26797,SZ000651,格力电器,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26798,SZ300596,利安隆,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26799,SZ002027,分众传媒,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26800,SZ000002,万科A,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26801,SZ002993,奥海科技,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26802,SH600660,福耀玻璃,5006429,2022-09-29 17:11:47.000001,2022-10-31,光大证券
26803,SH600809,山西汾酒,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26804,SH603899,晨光股份,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26805,SH600129,太极集团,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26806,SZ300122,智飞生物,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26807,SZ688223,晶科能源,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26808,SZ688630,芯碁微装,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26809,SZ688377,迪威尔,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26810,SZ002960,青鸟消防,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26811,SZ002410,广联达,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26812,SH601609,金田股份,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26813,SZ300660,江苏雷利,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26814,SZ002049,紫光国微,F000777,2022-09-29 21:23:22.000000,2022-10-31,德邦证券
26815,SH601009,南京银行,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26816,SH603185,上机数控,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26817,SZ002549,凯美特气,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26818,SZ000768,中航西飞,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26819,SZ002129,TCL中环,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26820,SZ000596,古井贡酒,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26821,SH600690,海尔智家,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26822,SH603605,珀莱雅,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26823,SH600566,济川药业,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26824,SZ688439,振华风光,5006875,2022-09-30 10:59:43.000000,2022-10-31,浙商证券
26825,SH600938,中国海油,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26826,SH601088,中国神华,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26827,SZ002729,好利科技,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26828,SH603605,珀莱雅,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26829,SH600372,中航电子,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26830,SH601012,隆基绿能,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26831,SZ300760,迈瑞医疗,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26832,SZ002142,宁波银行,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26833,SH603589,口子窖,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26834,SH603288,海天味业,5006899,2022-09-30 11:18:21.000000,2022-10-31,粤开证券
26835,SH600919,江苏银行,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26836,SZ002142,宁波银行,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26837,SH600383,金地集团,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26838,SZ000002,万科A,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26839,SH603876,鼎胜新材,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26840,SZ000975,银泰黄金,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26841,SZ300910,瑞丰新材,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26842,SH600026,中远海能,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26843,SZ002468,申通快递,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26844,SZ002594,比亚迪,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26845,SZ688017,绿的谐波,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26846,SZ300415,伊之密,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26847,SZ002865,钧达股份,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26848,SZ300750,宁德时代,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26849,SZ002013,中航机电,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26850,SZ002179,中航光电,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26851,SZ000065,北方国际,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26852,SZ002918,蒙娜丽莎,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26853,SZ002372,伟星新材,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26854,SZ000568,泸州老窖,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26855,SH600519,贵州茅台,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26856,SZ688278,特宝生物,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26857,SH603939,益丰药房,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26858,SH603816,顾家家居,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26859,SZ002003,伟星股份,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26860,SZ002311,海大集团,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26861,SZ002385,大北农,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26862,SZ000651,格力电器,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26863,SZ03690,美团-W,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26864,SH601888,中国中免,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26865,SZ002475,立讯精密,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26866,SZ00700,腾讯控股,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26867,SZ002027,分众传媒,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26868,SH600941,中国移动,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26869,SH600570,恒生电子,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26870,SZ688111,金山办公,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26871,SH603129,春风动力,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26872,SZ300487,蓝晓科技,5006673,2022-09-30 13:17:32.000000,2022-10-31,招商证券
26873,SZ300496,中科创达,F000778,2022-09-30 13:49:14.000000,2022-10-31,东北证券
26874,SH603086,先达股份,F000778,2022-09-30 13:49:14.000000,2022-10-31,东北证券
26875,SZ000596,古井贡酒,F000778,2022-09-30 13:49:14.000000,2022-10-31,东北证券
26876,SZ000568,泸州老窖,F000778,2022-09-30 13:49:14.000000,2022-10-31,东北证券
26877,SH603198,迎驾贡酒,F000778,2022-09-30 13:49:14.000000,2022-10-31,东北证券
26878,SZ002140,东华科技,F000778,2022-09-30 13:49:14.000000,2022-10-31,东北证券
26879,SZ002218,拓日新能,F000778,2022-09-30 13:49:14.000000,2022-10-31,东北证券
